School,Overall G,Overall W,Overall L,Overall W-L%,Overall SOS,Points Tm.,Points Opp.,Totals FG,Totals FGA,Totals FG%,Totals 3P,Totals 3PA,Totals 3P%,Totals FT,Totals FTA,Totals FT%,Totals ORB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Class
Weber State,29,18,11,.621,-1.94,74.89655172413794,69.89655172413794,25.551724137931036,56.310344827586206,.454,6.586206896551724,16.75862068965517,.393,17.20689655172414,24.137931034482758,.713,11.89655172413793,35.89655172413793,14.10344827586207,6.517241379310345,1.0,14.241379310344827,23.733333333333334,False
West Virginia,28,8,20,.286,5.89,73.03571428571429,78.89285714285714,26.464285714285715,61.607142857142854,.430,5.821428571428571,17.642857142857142,.330,14.285714285714286,20.964285714285715,.681,15.107142857142858,38.92857142857143,14.142857142857142,8.392857142857142,3.6785714285714284,17.714285714285715,23.733333333333334,False
Western Carolina,28,12,16,.429,-3.01,77.85714285714286,77.75,27.857142857142858,62.035714285714285,.449,6.321428571428571,19.821428571428573,.319,15.821428571428571,21.5,.736,12.642857142857142,37.464285714285715,15.642857142857142,7.571428571428571,4.142857142857143,17.857142857142858,23.733333333333334,False
Western Illinois,28,12,16,.429,-3.07,73.60714285714286,74.5,25.5,59.035714285714285,.432,7.357142857142857,20.785714285714285,.354,15.25,20.821428571428573,.732,12.785714285714286,36.035714285714285,15.785714285714286,5.607142857142857,2.142857142857143,14.321428571428571,23.733333333333334,False
Western Kentucky NCAA,32,28,4,.875,-0.28,77.84375,64.65625,27.375,58.875,.465,8.71875,22.9375,.380,14.375,20.5625,.699,12.8125,38.40625,15.65625,7.125,3.3125,14.25,23.733333333333334,True
Western Michigan,30,17,13,.567,-0.42,73.53333333333333,72.4,25.533333333333335,59.733333333333334,.427,8.0,22.0,.364,14.466666666666667,20.2,.716,13.333333333333334,34.43333333333333,12.666666666666666,7.966666666666667,1.9,13.3,23.733333333333334,False
Wichita State,30,15,15,.500,0.15,72.86666666666666,72.2,24.133333333333333,53.1,.454,6.633333333333334,17.433333333333334,.380,17.966666666666665,24.633333333333333,.729,12.166666666666666,35.5,14.433333333333334,5.1,2.7666666666666666,15.6,23.733333333333334,False
William & Mary,29,10,19,.345,-1.16,63.0,67.24137931034483,21.79310344827586,55.758620689655174,.391,6.379310344827586,19.96551724137931,.320,13.03448275862069,20.344827586206897,.641,13.448275862068966,38.206896551724135,12.310344827586206,6.0344827586206895,1.5172413793103448,14.620689655172415,23.733333333333334,False
Winthrop NCAA,31,19,12,.613,-8.21,67.48387096774194,65.09677419354838,23.387096774193548,55.96774193548387,.418,6.258064516129032,20.322580645161292,.308,14.451612903225806,22.06451612903226,.655,13.064516129032258,38.0,11.580645161290322,7.612903225806452,4.161290322580645,14.806451612903226,23.733333333333334,True
Wisconsin NCAA,32,19,13,.594,9.22,67.0,65.65625,22.84375,52.34375,.436,6.59375,18.53125,.356,14.71875,20.46875,.719,10.25,32.25,12.71875,5.875,1.875,12.9375,23.733333333333334,True
Wofford,29,11,18,.379,1.13,66.86206896551724,69.03448275862068,24.517241379310345,62.13793103448276,.395,6.137931034482759,20.82758620689655,.295,11.689655172413794,17.551724137931036,.666,12.172413793103448,36.689655172413794,13.068965517241379,6.827586206896552,3.4482758620689653,12.793103448275861,23.733333333333334,False
Wright State,28,17,11,.607,-1.60,73.71428571428571,70.75,24.928571428571427,51.964285714285715,.480,7.928571428571429,19.571428571428573,.405,15.928571428571429,23.464285714285715,.679,9.071428571428571,31.0,14.428571428571429,5.821428571428571,2.5,13.392857142857142,23.733333333333334,False
Wyoming NCAA,31,22,9,.710,2.72,74.96774193548387,68.6774193548387,25.64516129032258,56.29032258064516,.456,4.258064516129032,14.193548387096774,.300,19.419354838709676,27.806451612903224,.698,12.709677419354838,40.16129032258065,13.483870967741936,6.838709677419355,4.387096774193548,14.483870967741936,23.733333333333334,True
Xavier NCAA,32,26,6,.813,4.09,72.40625,62.59375,24.28125,54.125,.449,6.15625,17.25,.357,17.6875,24.53125,.721,12.15625,37.125,12.5,6.71875,4.46875,13.59375,23.733333333333334,True
Yale,32,21,11,.656,-5.32,74.8125,70.46875,25.125,58.65625,.428,7.125,20.96875,.340,17.4375,24.875,.701,13.125,39.4375,14.25,7.15625,2.90625,15.25,23.733333333333334,False
Youngstown State,28,5,23,.179,-0.16,64.57142857142857,75.0,22.142857142857142,55.357142857142854,.400,5.107142857142857,15.785714285714286,.324,15.178571428571429,20.535714285714285,.739,11.0,32.392857142857146,13.0,6.464285714285714,2.7857142857142856,14.428571428571429,23.733333333333334,False
